LIMIT_BAL,MARRIAGE,EDUCATION,SEX,AGE,PAY_1,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3
150000.0,1,1,2,45,0,0,0,117322.0,119935.0,124913.0,4000.0,6006.0,5000.0
200000.0,1,3,1,48,0,0,0,79928.0,23532.0,23632.0,2023.0,5060.0,1549.0
50000.0,1,2,2,42,0,0,0,46937.0,44681.0,47537.0,2000.0,3600.0,0.0
360000.0,1,3,1,46,0,0,0,14822.0,43000.0,4650.0,43065.0,4650.0,12132.0
20000.0,1,2,2,43,0,0,0,17540.0,25816.0,12957.0,2302.0,2400.0,0.0
320000.0,1,2,1,45,0,0,0,178067.0,178018.0,172200.0,6343.0,6003.0,5967.0
120000.0,2,3,2,42,0,0,0,326.0,0.0,28776.0,0.0,28776.0,0.0
50000.0,1,3,1,51,0,0,0,36275.0,37150.0,0.0,1871.0,0.0,0.0
100000.0,1,3,2,46,0,0,0,101747.0,100750.0,98953.0,3838.0,3563.0,3563.0
130000.0,1,1,2,45,0,0,0,125756.0,129159.0,127727.0,3497.0,2875.0,2607.0
250000.0,1,2,2,46,0,0,0,126367.0,130658.0,79361.0,7000.0,4000.0,3000.0
200000.0,2,3,2,47,0,0,0,2039.0,174406.0,133073.0,175000.0,133100.0,46000.0
360000.0,1,3,2,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,2,3,1,45,0,0,0,24948.0,25611.0,29245.0,1400.0,4000.0,0.0
30000.0,2,2,1,49,0,0,0,390.0,390.0,390.0,390.0,390.0,1438.0
210000.0,2,2,2,43,0,0,0,160508.0,156422.0,146954.0,6005.0,5200.0,5500.0
300000.0,2,2,1,46,0,0,0,-158.0,-158.0,-158.0,0.0,0.0,300.0
130000.0,2,4,1,43,2,0,0,129545.0,131045.0,128104.0,5115.0,4527.0,4500.0
80000.0,2,3,1,40,0,0,0,50855.0,47656.0,35351.0,4000.0,3000.0,3500.0
380000.0,1,3,2,43,0,0,0,10554.0,5453.0,739.0,5478.0,784.0,14.0
120000.0,1,2,2,47,0,0,0,29600.0,1980.0,0.0,1980.0,0.0,0.0
150000.0,2,3,1,47,0,0,0,147471.0,151713.0,130107.0,20000.0,5000.0,2000.0
80000.0,2,2,2,45,0,0,0,10110.0,10859.0,59187.0,1000.0,56500.0,2500.0
20000.0,1,2,2,41,0,0,0,17576.0,18266.0,18637.0,1141.0,512.0,533.0
230000.0,1,2,1,48,2,2,2,226696.0,223872.0,98219.0,3600.0,0.0,3628.0
220000.0,2,3,2,39,0,0,0,316.0,541.0,4188.0,541.0,4188.0,3473.0
350000.0,1,3,2,42,0,0,0,63187.0,58719.0,60737.0,2200.0,3000.0,4000.0
20000.0,2,2,1,37,0,0,0,17288.0,16212.0,17567.0,2000.0,1600.0,871.0
380000.0,1,2,2,44,1,2,2,385726.0,368318.0,354443.0,74.0,14301.0,13000.0
50000.0,2,2,2,50,0,0,0,31811.0,13898.0,0.0,1000.0,0.0,0.0
20000.0,2,2,1,42,3,2,2,7455.0,7187.0,8367.0,0.0,1300.0,0.0
200000.0,2,3,1,48,0,0,0,15912.0,1677.0,315.0,1677.0,315.0,3042.0
220000.0,2,3,2,48,0,0,0,104.0,2635.0,2460.0,2653.0,2472.0,859.0
70000.0,1,1,2,41,0,0,0,68751.0,69744.0,50190.0,2215.0,2000.0,1800.0
240000.0,2,3,2,39,0,0,0,176.0,0.0,540.0,0.0,540.0,100.0
160000.0,2,3,1,47,0,0,0,83912.0,85161.0,85715.0,3924.0,3200.0,3300.0
120000.0,2,3,2,43,0,0,0,413.0,3007.0,1927.0,3012.0,1927.0,1838.0
340000.0,1,2,2,42,0,0,0,65758.0,353.0,5674.0,359.0,5674.0,3692.0
120000.0,1,1,2,48,0,0,0,111564.0,112482.0,115046.0,4200.0,4552.0,3100.0
30000.0,2,1,1,43,2,2,2,5096.0,6353.0,7092.0,1500.0,1000.0,1000.0
10000.0,1,1,1,45,0,2,2,950.0,1170.0,780.0,1000.0,0.0,0.0
210000.0,2,2,1,44,0,0,0,197252.0,140440.0,122678.0,5000.0,5004.0,4500.0
50000.0,2,2,1,44,0,0,0,49073.0,31036.0,20061.0,2224.0,19691.0,1000.0
160000.0,2,2,2,50,0,0,0,45474.0,42601.0,33581.0,2000.0,1400.0,600.0
120000.0,1,2,2,44,0,0,0,28542.0,13590.0,11501.0,5007.0,3200.0,2000.0
220000.0,2,2,2,46,0,0,0,13250.0,433.0,1831.0,433.0,1831.0,0.0
180000.0,1,2,1,46,0,0,0,89989.0,94895.0,98738.0,6000.0,5000.0,30000.0
230000.0,2,3,2,46,0,0,0,742.0,0.0,0.0,0.0,0.0,596.0
200000.0,2,2,1,46,0,0,0,50636.0,41265.0,49072.0,2626.0,9412.0,500.0
80000.0,2,2,2,46,0,0,0,78198.0,78840.0,79855.0,2887.0,3402.0,2790.0
150000.0,2,3,2,43,0,0,0,11982.0,-18.0,-18.0,0.0,0.0,0.0
20000.0,2,1,1,42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,1,1,2,43,0,0,0,5580.0,500.0,1614.0,500.0,1614.0,0.0
20000.0,2,3,1,42,0,0,2,13481.0,15322.0,14779.0,2070.0,0.0,1000.0
80000.0,2,2,1,48,0,0,0,57556.0,59083.0,60051.0,2455.0,2667.0,2002.0
160000.0,3,1,2,45,0,0,0,31745.0,22829.0,6000.0,1049.0,6000.0,6000.0
150000.0,2,3,2,42,0,0,0,-959.0,-959.0,-959.0,0.0,0.0,0.0
430000.0,2,2,2,43,0,0,0,433835.0,399755.0,357082.0,15140.0,15000.0,12565.0
350000.0,3,3,2,52,0,0,0,6021.0,154505.0,19653.0,157181.0,19751.0,27070.0
110000.0,2,3,1,51,0,0,0,101811.0,105848.0,103018.0,5700.0,3100.0,2000.0
130000.0,1,1,2,47,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,2,1,1,42,0,0,0,1799.0,390.0,390.0,390.0,390.0,418.0
40000.0,1,2,1,47,2,2,2,36991.0,35965.0,37246.0,0.0,2000.0,0.0
50000.0,2,2,2,39,0,0,0,22571.0,22309.0,22315.0,1500.0,1000.0,978.0
280000.0,2,2,1,47,0,0,0,49293.0,44707.0,39607.0,3045.0,5028.0,5034.0
30000.0,1,2,1,46,0,0,0,20564.0,16341.0,7593.0,1000.0,1000.0,235.0
370000.0,1,2,1,45,0,0,0,3366.0,2671.0,13780.0,2684.0,13795.0,10103.0
50000.0,2,2,2,41,2,2,2,50017.0,48310.0,420.0,0.0,420.0,560.0
200000.0,2,3,1,48,2,0,0,8206.0,1892.0,8484.0,1892.0,8484.0,4602.0
20000.0,2,3,2,50,0,0,0,19446.0,19065.0,8332.0,1032.0,541.0,20000.0
50000.0,1,3,2,42,0,0,0,28187.0,29220.0,30547.0,1491.0,1818.0,2600.0
100000.0,1,3,2,42,0,0,0,97995.0,98781.0,97946.0,4700.0,3900.0,7900.0
20000.0,2,1,1,41,0,0,0,13656.0,9022.0,5961.0,1518.0,1000.0,79.0
220000.0,2,3,2,49,0,0,0,4048.0,4925.0,12554.0,4925.0,12606.0,0.0
180000.0,1,2,1,44,0,0,0,95170.0,97338.0,99694.0,3700.0,4100.0,2360.0
210000.0,2,3,2,45,0,0,0,156015.0,150349.0,147788.0,7000.0,6693.0,5307.0
130000.0,1,1,1,41,0,0,0,5927.0,7106.0,7106.0,1500.0,0.0,1000.0
270000.0,2,3,1,44,0,0,0,56911.0,56758.0,26872.0,1420.0,15.0,42.0
260000.0,2,2,1,43,0,0,0,237497.0,215343.0,205576.0,9150.0,7500.0,8000.0
120000.0,2,3,1,46,0,0,0,116467.0,116060.0,115711.0,4500.0,4500.0,7900.0
190000.0,1,2,1,50,0,0,0,189102.0,189018.0,175871.0,7779.0,6092.0,5018.0
70000.0,2,3,2,44,0,0,0,67954.0,68976.0,49145.0,3290.0,1706.0,1759.0
220000.0,2,3,1,46,0,0,0,128967.0,96750.0,71616.0,18720.0,37800.0,7096.0
140000.0,2,2,2,48,0,2,0,12140.0,11225.0,6688.0,0.0,310.0,400.0
30000.0,1,1,1,49,0,2,0,30791.0,29913.0,30461.0,0.0,1300.0,0.0
310000.0,2,3,2,44,0,0,0,298887.0,0.0,0.0,0.0,0.0,0.0
210000.0,2,2,2,46,0,0,0,2316.0,2836.0,2316.0,2836.0,2316.0,1446.0
500000.0,1,2,2,40,0,0,0,1384.0,6324.0,7353.0,5000.0,1224.0,3003.0
250000.0,2,3,1,45,0,0,0,132243.0,140069.0,292404.0,10000.0,10000.0,60000.0
360000.0,2,3,1,48,0,0,0,2092.0,1864.0,969.0,1870.0,969.0,2500.0
50000.0,2,3,2,45,0,0,2,47278.0,44993.0,36782.0,4000.0,0.0,1200.0
270000.0,2,3,2,43,0,0,0,200750.0,204418.0,197854.0,9500.0,8929.0,7265.0
80000.0,2,2,2,42,0,0,0,3473.0,10007.0,3584.0,10020.0,2986.0,22.0
120000.0,1,2,1,50,0,0,0,2671.0,14940.0,41990.0,15928.0,43000.0,1493.0
320000.0,2,3,2,44,0,0,0,183466.0,187397.0,187999.0,7254.0,4308.0,4274.0
230000.0,2,3,2,47,0,0,0,28641.0,713.0,1344.0,720.0,1344.0,4674.0
570000.0,1,2,2,43,0,0,0,569577.0,577957.0,563543.0,25100.0,15159.0,11732.0
50000.0,2,2,1,40,0,2,2,780.0,780.0,0.0,0.0,0.0,390.0
210000.0,1,3,1,41,0,0,0,63035.0,70237.0,70228.0,10000.0,10000.0,2576.0
140000.0,2,3,2,50,0,0,0,10626.0,11579.0,10165.0,1154.0,1000.0,3067.0
20000.0,1,2,1,43,0,0,0,15132.0,16483.0,18391.0,1600.0,2500.0,1000.0
140000.0,1,2,1,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
140000.0,1,1,1,37,0,0,0,130838.0,131910.0,136810.0,6200.0,10000.0,0.0
170000.0,1,3,1,40,0,0,0,316.0,316.0,316.0,316.0,316.0,316.0
100000.0,2,3,2,37,0,0,0,81912.0,83231.0,62421.0,2700.0,2270.0,2433.0
290000.0,1,2,1,44,0,0,0,159186.0,323836.0,112929.0,6400.0,4490.0,2000.0
80000.0,1,1,1,41,0,0,0,26437.0,26686.0,28372.0,2000.0,2000.0,3000.0
50000.0,1,2,2,51,0,0,0,24580.0,20165.0,10732.0,1775.0,10732.0,384.0
90000.0,2,2,2,44,0,0,0,86653.0,57819.0,30895.0,3000.0,3000.0,10000.0
240000.0,1,2,2,46,0,0,0,231155.0,236914.0,241351.0,11000.0,11000.0,10000.0
440000.0,2,4,2,47,0,0,0,219860.0,265058.0,142132.0,50000.0,7000.0,9000.0
20000.0,1,2,1,44,0,0,0,13209.0,7215.0,1520.0,1060.0,30.0,0.0
50000.0,3,1,2,45,0,2,0,652.0,326.0,978.0,0.0,978.0,0.0
20000.0,2,2,2,41,0,0,0,18842.0,19370.0,19355.0,1800.0,1106.0,435.0
230000.0,2,3,2,44,0,0,0,351.0,0.0,0.0,0.0,0.0,0.0
110000.0,2,2,1,50,0,0,0,57228.0,10018.0,0.0,1000.0,0.0,0.0
80000.0,2,1,1,46,0,0,0,46565.0,47967.0,48804.0,2154.0,1991.0,1811.0
360000.0,1,3,2,46,0,0,0,0.0,9000.0,3002.0,9000.0,3002.0,61.0
140000.0,1,1,1,50,0,0,0,125288.0,117263.0,77496.0,5006.0,5000.0,5000.0
100000.0,2,3,1,49,2,2,2,27085.0,26352.0,33871.0,0.0,8000.0,0.0
450000.0,1,3,2,48,0,0,0,0.0,6281.0,3446.0,6281.0,3446.0,6157.0
100000.0,2,3,2,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,1,2,1,49,0,0,0,0.0,2800.0,346.0,2800.0,346.0,0.0
180000.0,2,2,2,45,0,0,0,150482.0,154063.0,158494.0,6001.0,7000.0,6000.0
50000.0,3,1,1,47,0,0,0,48410.0,49218.0,18937.0,2200.0,824.0,700.0
50000.0,1,1,2,50,0,0,0,614.0,0.0,0.0,0.0,0.0,0.0
200000.0,2,3,2,46,0,0,0,2519.0,2519.0,2519.0,2519.0,2519.0,13137.0
50000.0,2,4,1,42,0,0,0,47863.0,34725.0,15735.0,2354.0,4147.0,0.0
360000.0,2,2,2,49,0,0,0,15500.0,2145.0,9944.0,2145.0,9944.0,4540.0
110000.0,2,2,2,52,0,0,0,20683.0,21654.0,21998.0,2000.0,1400.0,2000.0
200000.0,1,1,1,44,0,0,0,144933.0,148103.0,148137.0,7000.0,4000.0,4000.0
100000.0,2,2,2,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,2,2,1,43,2,0,0,29541.0,26190.0,26710.0,1435.0,955.0,993.0
310000.0,1,2,2,47,0,0,0,45872.0,47135.0,46944.0,3000.0,2000.0,3000.0
130000.0,2,3,2,48,0,0,0,37029.0,35595.0,36200.0,3000.0,3000.0,2000.0
80000.0,1,2,2,52,0,0,0,2372.0,2988.0,273.0,2988.0,273.0,0.0
50000.0,1,1,1,47,0,0,0,23807.0,17623.0,17974.0,1293.0,644.0,666.0
130000.0,2,2,1,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,2,2,2,46,0,2,0,2343.0,126.0,4462.0,0.0,4462.0,0.0
100000.0,1,2,2,48,2,2,0,99028.0,96592.0,99801.0,0.0,5000.0,2000.0
500000.0,2,2,1,47,0,0,0,33048.0,45422.0,46483.0,13000.0,2100.0,37000.0
10000.0,2,2,2,49,0,0,0,8987.0,9604.0,9800.0,1000.0,196.0,200.0
360000.0,1,3,1,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,2,3,2,44,0,0,0,21191.0,1339.0,0.0,1339.0,0.0,0.0
50000.0,1,2,1,47,0,0,0,55032.0,50688.0,49739.0,2112.0,1400.0,700.0
350000.0,2,3,2,46,0,0,0,108444.0,280478.0,143142.0,200000.0,0.0,135000.0
240000.0,1,2,2,49,0,0,0,0.0,0.0,0.0,0.0,0.0,2780.0
320000.0,1,2,1,43,0,0,0,443.0,-1327.0,28484.0,0.0,29811.0,20000.0
360000.0,3,3,2,39,0,0,0,2570.0,0.0,0.0,0.0,0.0,0.0
20000.0,2,3,1,49,0,0,0,15586.0,344.0,2340.0,344.0,2340.0,4702.0
140000.0,1,2,2,47,0,0,0,136663.0,137110.0,139761.0,6010.0,6000.0,5400.0
110000.0,1,1,1,45,0,0,0,36002.0,37484.0,38935.0,3900.0,3900.0,4000.0
130000.0,2,1,2,41,0,0,0,37939.0,37705.0,37391.0,1639.0,1586.0,1332.0
280000.0,1,3,2,41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200000.0,1,3,2,41,2,2,0,780.0,0.0,0.0,0.0,0.0,0.0
10000.0,1,2,2,40,3,2,2,10685.0,9730.0,11645.0,0.0,3000.0,0.0
230000.0,2,2,1,44,2,2,2,181465.0,185074.0,187053.0,8000.0,6500.0,0.0
80000.0,2,3,2,42,2,0,0,887.0,890.0,382.0,893.0,382.0,2794.0
690000.0,2,1,2,46,0,0,0,397292.0,390166.0,360568.0,19118.0,7415.0,20348.0
250000.0,1,3,2,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130000.0,1,1,2,44,0,2,0,10152.0,9840.0,11671.0,0.0,2000.0,431.0
500000.0,2,1,1,45,0,0,0,575.0,360.0,964.0,361.0,978.0,958.0
310000.0,1,3,2,47,0,0,0,153378.0,176904.0,174117.0,30000.0,10054.0,10000.0
260000.0,1,2,2,48,0,0,0,75459.0,77240.0,78856.0,3000.0,3000.0,3000.0
260000.0,1,3,1,42,0,0,0,-200.0,-200.0,6682.0,0.0,6882.0,1734.0
160000.0,1,1,2,46,0,0,0,594.0,1217.0,697.0,1223.0,700.0,653.0
140000.0,2,3,2,47,0,0,0,0.0,980.0,0.0,980.0,0.0,0.0
100000.0,1,1,2,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80000.0,2,4,2,45,0,0,0,7592.0,7420.0,1467.0,1020.0,1467.0,7505.0
500000.0,1,2,1,45,0,0,0,31645.0,32556.0,36642.0,3000.0,5080.0,8.0
80000.0,2,2,2,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270000.0,1,3,1,51,0,0,0,4699.0,5718.0,6727.0,1103.0,1112.0,246.0
200000.0,1,1,1,44,0,2,2,127855.0,128447.0,115045.0,4100.0,0.0,14000.0
200000.0,2,2,1,43,0,0,0,416.0,416.0,416.0,416.0,416.0,416.0
240000.0,1,1,1,42,0,0,0,193548.0,190288.0,186770.0,8300.0,7000.0,7000.0
50000.0,2,2,1,48,0,0,0,36112.0,31992.0,33361.0,1790.0,79.0,100.0
80000.0,2,2,1,44,0,0,0,72885.0,47663.0,48350.0,2000.0,2000.0,2000.0
30000.0,2,3,1,46,0,0,0,27089.0,27986.0,28580.0,1500.0,1050.0,1100.0
360000.0,2,3,2,42,0,0,0,5865.0,3300.0,6290.0,3300.0,6290.0,8220.0
140000.0,2,2,2,45,0,0,0,89509.0,91476.0,92591.0,4300.0,3600.0,5000.0
50000.0,1,2,1,44,3,2,2,27682.0,28403.0,27648.0,1459.0,0.0,1013.0
410000.0,2,3,2,49,0,0,0,133604.0,133882.0,135954.0,15877.0,30000.0,14250.0
90000.0,2,2,2,51,2,2,2,91247.0,68552.0,67324.0,0.0,25000.0,0.0
130000.0,2,1,2,49,0,0,0,121544.0,128243.0,115204.0,20000.0,10009.0,10000.0
400000.0,1,3,2,45,2,2,0,1442.0,8162.0,-1010.0,8513.0,457.0,4903.0
140000.0,2,3,1,46,0,0,0,6405.0,1683.0,-885.0,2515.0,0.0,8000.0
330000.0,1,1,2,43,0,0,0,25915.0,25036.0,21804.0,5200.0,6000.0,4300.0
210000.0,1,1,2,44,0,0,0,32756.0,33905.0,35035.0,2000.0,2000.0,3000.0
360000.0,2,2,2,49,0,0,0,132655.0,135959.0,139796.0,5000.0,5000.0,5000.0
160000.0,2,2,2,48,0,0,0,24023.0,21323.0,18933.0,1533.0,1000.0,255.0
340000.0,1,2,2,47,0,0,0,2094.0,1256.0,845.0,1256.0,845.0,2000.0
20000.0,2,2,2,49,0,0,0,7826.0,9574.0,12101.0,4574.0,5101.0,5128.0
50000.0,2,2,2,44,0,0,0,45880.0,42621.0,21734.0,2198.0,1300.0,655.0
50000.0,2,2,1,47,0,0,0,0.0,0.0,1000.0,0.0,1000.0,0.0
160000.0,2,2,1,44,0,0,0,6696.0,6062.0,4203.0,6085.0,4230.0,5797.0
130000.0,2,3,1,45,0,0,0,81029.0,83032.0,83362.0,4200.0,2912.0,2500.0
530000.0,2,3,1,42,0,0,0,214022.0,393664.0,235392.0,20000.0,10000.0,10000.0
420000.0,1,2,1,46,0,0,0,16880.0,28690.0,13310.0,28824.0,13367.0,3547.0
180000.0,2,3,2,44,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170000.0,1,1,1,48,0,0,0,170562.0,170024.0,32898.0,4000.0,3000.0,2500.0
200000.0,2,3,1,52,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
310000.0,2,2,1,41,0,0,0,255040.0,241092.0,242850.0,9012.0,8549.0,8324.0
50000.0,2,2,1,44,0,0,0,18851.0,19722.0,19644.0,1532.0,1002.0,1006.0
300000.0,1,3,2,47,0,0,0,-27.0,-27.0,-27.0,0.0,0.0,0.0
70000.0,2,3,2,49,0,2,0,10569.0,8159.0,8241.0,0.0,1000.0,1000.0
30000.0,1,1,2,44,0,0,0,18964.0,20442.0,21592.0,1800.0,1801.0,2001.0
20000.0,3,1,1,44,0,0,0,15523.0,17264.0,18325.0,2000.0,1500.0,500.0
360000.0,1,2,1,48,0,0,0,55638.0,43429.0,45895.0,15011.0,45919.0,5036.0
390000.0,1,3,1,45,0,0,0,25100.0,34131.0,31120.0,10778.0,7063.0,7060.0
160000.0,1,1,1,43,0,0,0,6720.0,0.0,8484.0,0.0,8484.0,2064.0
30000.0,1,2,2,44,0,0,0,3663.0,26539.0,28352.0,27209.0,5024.0,523.0
20000.0,2,2,1,45,0,0,0,18054.0,19026.0,19406.0,1290.0,670.0,663.0
250000.0,1,3,1,44,0,0,0,4907.0,6833.0,8766.0,2000.0,2000.0,1000.0
200000.0,1,2,1,47,0,0,0,183236.0,183493.0,146143.0,7000.0,5000.0,6000.0
80000.0,2,2,2,51,0,0,0,82687.0,80613.0,80671.0,81000.0,2776.0,2600.0
130000.0,1,2,2,46,0,0,0,113502.0,111651.0,102622.0,4168.0,5025.0,3223.0
100000.0,1,2,1,36,0,0,0,22983.0,24290.0,25080.0,2000.0,1500.0,1093.0
50000.0,1,3,1,50,2,2,0,49244.0,45385.0,17912.0,82.0,1500.0,10000.0
60000.0,2,3,1,43,0,0,0,35580.0,28330.0,28136.0,1800.0,1088.0,1200.0
310000.0,1,2,1,45,0,0,0,0.0,10124.0,10130.0,10124.0,6.0,7958.0
240000.0,1,4,2,44,2,2,2,242710.0,229923.0,238940.0,0.0,18000.0,9000.0
320000.0,1,2,1,46,0,0,0,340055.0,332945.0,327229.0,13004.0,13004.0,11120.0
470000.0,1,2,1,43,0,0,0,86821.0,88892.0,90944.0,5000.0,5000.0,5000.0
50000.0,2,3,2,48,0,0,0,48283.0,40989.0,26695.0,2024.0,3000.0,1000.0
160000.0,2,2,1,43,0,0,0,133372.0,129619.0,116388.0,5000.0,4156.0,4500.0
120000.0,2,2,1,42,2,0,0,22126.0,23763.0,25059.0,2000.0,2000.0,1000.0
360000.0,2,2,2,43,0,0,0,5964.0,1340.0,1650.0,1340.0,1650.0,4350.0
20000.0,2,2,2,50,0,2,2,17793.0,17207.0,20409.0,0.0,3490.0,900.0
160000.0,2,3,2,48,0,0,0,34585.0,37439.0,47340.0,37836.0,47340.0,2473.0
230000.0,2,2,2,47,0,0,0,1149.0,2140.0,3313.0,2140.0,3313.0,3750.0
140000.0,2,2,2,50,0,0,0,4882.0,4876.0,4666.0,4876.0,4666.0,4884.0
130000.0,1,1,2,45,2,2,0,316.0,0.0,632.0,0.0,948.0,0.0
200000.0,1,3,2,38,0,0,0,6370.0,5991.0,7298.0,5991.0,7298.0,2105.0
110000.0,1,2,1,52,0,0,0,41050.0,40091.0,40659.0,2111.0,3009.0,1725.0
80000.0,2,2,2,50,0,0,2,27210.0,28783.0,30003.0,2338.0,2000.0,0.0
230000.0,1,2,1,43,0,0,0,155697.0,165978.0,170563.0,10281.0,8866.0,6000.0
50000.0,1,1,1,44,2,2,4,38630.0,41774.0,40806.0,4086.0,0.0,1500.0
360000.0,1,3,2,37,0,2,2,2716.0,200.0,0.0,0.0,0.0,12140.0
20000.0,2,2,1,37,0,0,0,390.0,0.0,780.0,0.0,780.0,0.0
30000.0,2,2,2,43,0,0,0,4831.0,477.0,8560.0,477.0,8561.0,1550.0
150000.0,2,3,2,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1,2,2,49,0,0,0,16247.0,6687.0,5165.0,1262.0,1101.0,2180.0
90000.0,2,3,1,40,0,0,0,1918.0,930.0,930.0,1194.0,930.0,2250.0
60000.0,1,2,2,45,0,0,0,51838.0,45728.0,36441.0,2000.0,1700.0,1500.0
30000.0,1,2,2,44,0,0,0,26049.0,27222.0,27729.0,1900.0,1330.0,1038.0
120000.0,2,2,2,43,0,0,2,10626.0,15003.0,9270.0,5000.0,0.0,49920.0
200000.0,2,2,1,47,0,2,2,151564.0,115836.0,122359.0,0.0,10000.0,5000.0
130000.0,2,2,1,49,2,2,2,3186.0,7924.0,6210.0,6210.0,0.0,0.0
50000.0,1,1,1,49,0,0,0,3701.0,4600.0,2300.0,1000.0,2300.0,0.0
280000.0,1,2,2,48,0,0,0,5600.0,13397.0,20004.0,13397.0,20004.0,10571.0
130000.0,2,2,2,47,0,0,0,111896.0,116183.0,115034.0,6097.0,4085.0,3007.0
220000.0,2,3,1,45,0,0,2,117945.0,130365.0,126780.0,16000.0,0.0,5000.0
340000.0,1,4,2,40,0,0,0,283173.0,282231.0,216946.0,11031.0,8000.0,8000.0
270000.0,1,3,2,49,0,0,0,8714.0,6425.0,10116.0,6425.0,6000.0,8000.0
500000.0,1,1,2,39,0,0,0,-40.0,-40.0,-40.0,0.0,0.0,8020.0
230000.0,1,1,2,44,0,0,0,784.0,1854.0,396.0,1854.0,396.0,1950.0
310000.0,1,2,1,44,0,0,0,95832.0,83123.0,46342.0,5000.0,4000.0,3000.0
160000.0,2,3,1,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
360000.0,1,3,1,41,0,0,0,4240.0,2500.0,0.0,2500.0,0.0,0.0
80000.0,2,3,1,42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180000.0,2,3,1,45,0,0,0,0.0,0.0,0.0,0.0,0.0,773.0
20000.0,2,2,1,48,2,2,0,8754.0,8469.0,9481.0,0.0,1157.0,1000.0
110000.0,1,2,2,44,0,0,0,102165.0,98160.0,57257.0,5045.0,7021.0,7000.0
360000.0,1,2,1,47,0,0,2,0.0,1300.0,300.0,1300.0,0.0,0.0
50000.0,2,1,2,43,0,0,0,11243.0,4396.0,3120.0,1396.0,3125.0,1805.0
90000.0,2,3,2,41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150000.0,2,2,1,42,0,0,0,153573.0,153309.0,152357.0,5509.0,5672.0,6787.0
200000.0,1,2,2,45,0,0,0,-783.0,909.0,2004.0,1692.0,2004.0,4.0
210000.0,2,3,2,42,0,0,0,63828.0,60713.0,61949.0,2500.0,6259.0,5000.0
110000.0,2,3,2,52,0,0,0,88232.0,85362.0,74552.0,3500.0,4005.0,0.0
240000.0,1,3,2,47,0,0,0,82300.0,0.0,0.0,0.0,0.0,0.0
150000.0,1,1,2,44,0,0,0,0.0,1672.0,453.0,1672.0,453.0,2129.0
20000.0,1,1,2,44,0,0,0,16367.0,12426.0,11449.0,2426.0,1000.0,407.0
90000.0,1,1,1,53,0,0,0,52485.0,46978.0,47512.0,47003.0,1680.0,1734.0
30000.0,2,3,2,44,4,3,2,29399.0,28632.0,30363.0,0.0,2500.0,0.0
50000.0,1,2,2,44,0,0,0,4563.0,5000.0,0.0,1200.0,0.0,0.0
120000.0,2,2,1,47,0,0,0,105592.0,105428.0,76543.0,6025.0,3069.0,3001.0
120000.0,1,3,2,51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
360000.0,2,3,1,47,0,0,0,390.0,390.0,390.0,390.0,390.0,390.0
30000.0,2,3,1,47,0,0,0,27104.0,28076.0,25991.0,1752.0,1666.0,800.0
140000.0,2,3,1,48,0,0,0,10212.0,850.0,415.0,850.0,415.0,100.0
50000.0,2,2,2,50,0,0,0,48388.0,38972.0,47584.0,1918.0,12530.0,1001.0
210000.0,2,3,2,42,0,0,0,131991.0,134515.0,134141.0,6000.0,3000.0,5000.0
150000.0,1,2,2,40,0,0,0,190709.0,168741.0,170544.0,8069.0,6708.0,40502.0
20000.0,1,2,2,48,0,2,2,36350.0,18910.0,33500.0,3000.0,290.0,5000.0
70000.0,1,2,2,48,0,0,0,44348.0,28978.0,17008.0,1272.0,1212.0,1000.0
190000.0,2,3,2,48,0,0,0,32129.0,33142.0,33726.0,1720.0,1300.0,2600.0
110000.0,3,1,2,52,0,0,0,84229.0,79288.0,73315.0,5000.0,3000.0,3000.0
160000.0,2,3,2,47,0,0,0,7340.0,0.0,7634.0,0.0,7634.0,0.0
50000.0,2,3,2,48,0,0,0,287.0,3423.0,0.0,3423.0,0.0,3198.0
210000.0,1,2,2,47,0,0,0,169931.0,173389.0,154440.0,7000.0,10005.0,6193.0
230000.0,2,1,1,44,0,0,0,326.0,326.0,326.0,326.0,326.0,677.0
80000.0,2,3,1,43,0,0,0,52568.0,54108.0,55310.0,3000.0,3000.0,2000.0
